Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Activity,Stage,__source_file
172.217.5.78-192.168.3.29-443-36014-6,172.217.5.78,443,192.168.3.29,36014,6,16/07/2019 07:55:35 PM,238,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12605.0420168,119.0,128.693434176,210.0,28.0,210.0,210.0,0.0,210.0,210.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,8403.36134454,4201.68067227,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,BENIGN,enp0s3-public-tuesday.pcap_Flow.csv
192.168.3.29-206.207.50.50-9003-54538-6,206.207.50.50,54538,192.168.3.29,9003,6,17/07/2019 03:58:08 PM,306,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9803.92156863,153.0,154.149278299,262.0,44.0,0.0,0.0,0.0,0.0,0.0,44.0,44.0,0.0,44.0,44.0,0,0,0,0,32,64,3267.97385621,6535.94771242,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,227,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Directory Bruteforce,Establish Foothold,enp0s3-public-wednesday.pcap_Flow.csv
192.168.3.29-206.207.50.50-80-46898-6,206.207.50.50,46898,192.168.3.29,80,6,16/07/2019 02:08:17 PM,17199,11,13,1746.0,4568.0,234.0,0.0,158.727272727,79.9901130254,548.0,0.0,351.384615385,244.204333316,367114.367114,1395.42996686,747.782608696,665.970990122,2501.0,33.0,16130.0,1613.0,759.6405582760001,2862.0,33.0,17199.0,1433.25,869.680518665,2870.0,112.0,0,0,0,0,352,432,639.572068143,755.857898715,0.0,548.0,252.56,210.872410081,44467.1733333,0,1,0,0,0,0,0,0,1.0,263.083333333,158.727272727,351.384615385,0,0,0,0,0,0,11,1746,13,4568,-1,76,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,BENIGN,enp0s3-public-tuesday.pcap_Flow.csv
192.168.3.29-8.8.8.8-57314-53-17,192.168.3.29,57314,8.8.8.8,53,17,16/07/2019 07:05:53 PM,13994,1,3,45.0,228.0,45.0,45.0,45.0,0.0,106.0,45.0,76.0,30.5122926048,19508.360726,285.836787195,4664.66666667,8009.30136362,13913.0,28.0,0.0,0.0,0.0,0.0,0.0,13994.0,6997.0,9855.65431618,13966.0,28.0,0,0,0,0,8,24,71.45919679859999,214.377590396,45.0,106.0,63.6,27.4554184088,753.8,0,0,0,0,0,0,0,0,3.0,79.5,45.0,76.0,0,0,0,0,0,0,1,45,3,228,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,BENIGN,enp0s3-public-tuesday.pcap_Flow.csv
192.168.3.29-192.168.3.30-55249-5900-6,192.168.3.29,55249,192.168.3.30,5900,6,18/07/2019 12:47:38 PM,70,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28571.4285714,70.0,0.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0,70.0,70.0,0,0,0,0,0,44,0.0,28571.4285714,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign,enp0s3-public-thursday.pcap_Flow.csv
192.168.3.10-239.2.11.71-53569-8662-17,192.168.3.10,53569,239.2.11.71,8662,17,17/07/2019 08:06:31 PM,100027323,21,1,1064.0,52.0,52.0,48.0,50.6666666667,1.93218356616,52.0,52.0,52.0,0.0,11.1569515861,0.21993990582,4763205.85714,8064472.41015,20020352.0,5.0,80025955.0,4001297.75,7458314.47134,20020352.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,168,8,0.209942637373,0.00999726844634,48.0,52.0,50.7826086957,1.88188787559,3.54150197628,0,0,0,0,0,0,0,0,0.0,53.0909090909,50.6666666667,52.0,0,0,0,0,0,0,21,1064,1,52,-1,-1,21,0,2171935.66667,1463259.42509,3416695.0,560082.0,18702303.2,1580164.22248,20020352.0,16584454.0,Normal,Benign,enp0s3-pvt-wednesday.pcap_Flow.csv
192.168.3.29-8.8.8.8-53843-53-17,192.168.3.29,53843,8.8.8.8,53,17,16/07/2019 06:41:54 PM,15877,1,3,45.0,228.0,45.0,45.0,45.0,0.0,106.0,45.0,76.0,30.5122926048,17194.684134299998,251.936763872,5292.33333333,5962.29832643,12177.0,1845.0,0.0,0.0,0.0,0.0,0.0,15877.0,7938.5,8617.51034232,14032.0,1845.0,0,0,0,0,8,24,62.9841909681,188.952572904,45.0,106.0,63.6,27.4554184088,753.8,0,0,0,0,0,0,0,0,3.0,79.5,45.0,76.0,0,0,0,0,0,0,1,45,3,228,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,BENIGN,enp0s3-public-tuesday.pcap_Flow.csv
192.168.3.29-206.207.50.50-9003-57554-6,206.207.50.50,57554,192.168.3.29,9003,6,17/07/2019 03:58:49 PM,248285,103,105,11377.0,46241.0,122.0,0.0,110.45631068,16.017623075899998,477.0,0.0,440.39047619,88.1516934736,232063.958757,837.7469440360001,1199.44444444,1138.05846658,11049.0,48.0,247364.0,2425.1372549,1412.52034447,11049.0,111.0,248285.0,2387.35576923,1433.02523313,11391.0,64.0,0,0,0,0,3296,3376,414.845842479,422.901101557,0.0,477.0,275.684210526,177.735612285,31589.9478745,0,1,0,0,0,0,0,0,1.0,277.009615385,110.45631068,440.39047619,0,0,0,0,0,0,103,11377,105,46241,-1,227,101,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Directory Bruteforce,Establish Foothold,enp0s3-public-wednesday.pcap_Flow.csv
192.168.3.29-206.207.50.50-9002-37812-6,206.207.50.50,37812,192.168.3.29,9002,6,16/07/2019 05:13:13 PM,1353,2,5,332.0,484.0,332.0,0.0,166.0,234.759451354,484.0,0.0,96.8,216.451380222,603104.2128600001,5173.68810052,225.5,187.411579151,563.0,37.0,37.0,37.0,0.0,37.0,37.0,1353.0,338.25,263.012515545,719.0,115.0,0,0,0,0,64,176,1478.19660015,3695.49150037,0.0,484.0,102.0,193.186808186,37321.1428571,0,1,0,0,0,0,0,0,2.0,116.571428571,166.0,96.8,0,0,0,0,0,0,2,332,5,484,-1,59,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Directory Bruteforce,Reconnaissance,enp0s3-public-tuesday.pcap_Flow.csv
192.168.3.29-8.8.8.8-40338-53-17,192.168.3.29,40338,8.8.8.8,53,17,15/07/2019 08:21:31 PM,182885,1,3,39.0,190.0,39.0,39.0,39.0,0.0,96.0,39.0,63.33333333333333,29.39954648176283,1252.1529923175767,21.871667988079945,60961.66666666666,93136.94889426716,168179.0,85.0,0.0,0.0,0.0,0.0,0.0,182885.0,91442.5,108521.799029043,168179.0,14706.0,0,0,0,0,8,24,5.4679169970199855,16.403750991059958,39.0,96.0,53.6,24.69412885687608,609.8,0,0,0,0,0,0,0,0,3.0,67.0,39.0,63.33333333333334,0,0,0,0,0,0,1,39,3,190,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign,enp0s3-monday.pcap_Flow.csv
192.168.3.30-206.207.50.50-47046-28643-6,206.207.50.50,28643,192.168.3.30,47046,6,19/07/2019 04:31:47 PM,2746,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,728.332119446,2746.0,0.0,2746.0,2746.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,364.166059723,364.166059723,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,292,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Data Exfiltration,Data Exfiltration,enp0s3-tcpdump-pvt-friday.pcap_Flow.csv
192.168.3.29-206.207.50.50-9003-53686-6,206.207.50.50,53686,192.168.3.29,9003,6,17/07/2019 03:57:48 PM,124,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24193.5483871,62.0,5.65685424949,66.0,58.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0,58.0,58.0,0,0,0,0,32,64,8064.51612903,16129.0322581,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,227,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Directory Bruteforce,Establish Foothold,enp0s3-public-wednesday.pcap_Flow.csv
192.168.3.29-8.8.8.8-34946-53-17,192.168.3.29,34946,8.8.8.8,53,17,17/07/2019 06:39:39 PM,50567,1,3,61.0,285.0,61.0,61.0,61.0,0.0,118.0,61.0,95.0,30.0499584026,6842.40710345,79.1029722942,16855.6666667,18228.7131837,36279.0,120.0,0.0,0.0,0.0,0.0,0.0,50567.0,25283.5,15549.9852251,36279.0,14288.0,0,0,0,0,8,24,19.7757430735,59.3272292206,61.0,118.0,81.4,28.2542032271,798.3,0,0,0,0,0,0,0,0,3.0,101.75,61.0,95.0,0,0,0,0,0,0,1,61,3,285,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign,enp0s3-public-wednesday.pcap_Flow.csv
192.168.3.29-8.8.8.8-49738-53-17,192.168.3.29,49738,8.8.8.8,53,17,16/07/2019 05:19:51 PM,14088,1,3,39.0,275.0,39.0,39.0,39.0,0.0,130.0,39.0,91.6666666667,47.1628384783,22288.4724588,283.929585463,4696.0,7780.39079995,13680.0,187.0,0.0,0.0,0.0,0.0,0.0,14088.0,7044.0,9697.26239719,13901.0,187.0,0,0,0,0,8,24,70.9823963657,212.947189097,39.0,130.0,70.6,44.0942173079,1944.3,0,0,0,0,0,0,0,0,3.0,88.25,39.0,91.6666666667,0,0,0,0,0,0,1,39,3,275,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,BENIGN,enp0s3-public-tuesday.pcap_Flow.csv
192.168.3.29-8.8.8.8-36797-53-17,192.168.3.29,36797,8.8.8.8,53,17,17/07/2019 07:09:06 PM,14757,1,3,44.0,340.0,44.0,44.0,44.0,0.0,190.0,44.0,113.333333333,73.2757349559,26021.5490953,271.057803077,4919.0,8131.17746701,14308.0,192.0,0.0,0.0,0.0,0.0,0.0,14757.0,7378.5,10071.3218844,14500.0,257.0,0,0,0,0,8,24,67.7644507691,203.293352307,44.0,190.0,85.6,64.240174346,4126.8,0,0,0,0,0,0,0,0,3.0,107.0,44.0,113.333333333,0,0,0,0,0,0,1,44,3,340,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign,enp0s3-public-wednesday.pcap_Flow.csv
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,17/07/2019 03:09:03 PM,118943786,254,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14386987816,468282.622047,371839.898399,2109525.0,34.0,118757978.0,469399.12253,372150.096369,2109525.0,34.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2.13546254531,0.00840733285554,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,254,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign,enp0s3-pvt-wednesday.pcap_Flow.csv
192.168.3.29-206.207.50.50-9003-53106-6,206.207.50.50,53106,192.168.3.29,9003,6,17/07/2019 03:57:39 PM,286663,103,105,11239.0,46103.0,121.0,0.0,109.116504854,15.9061592281,475.0,0.0,439.076190476,87.90080677389999,200032.791117,725.59067616,1384.84541063,1804.07733599,20965.0,10.0,283379.0,2778.2254902,2179.06382799,20965.0,10.0,286663.0,2756.375,2207.96071702,21436.0,87.0,0,0,0,0,3296,3376,359.306921368,366.283754792,0.0,475.0,274.363636364,177.670535137,31566.819055900003,0,1,0,0,0,0,0,0,1.0,275.682692308,109.116504854,439.076190476,0,0,0,0,0,0,103,11239,105,46103,-1,227,101,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Directory Bruteforce,Establish Foothold,enp0s3-public-wednesday.pcap_Flow.csv
255.255.255.255-0.0.0.0-67-68-17,0.0.0.0,68,255.255.255.255,67,17,19/07/2019 10:08:58 PM,119404982,88,1,25516.0,296.0,296.0,289.0,289.954545455,2.4159864642900004,296.0,296.0,296.0,0.0,216.171884687,0.745362534371,1356874.79545,1309454.81822,5785953.0,185918.0,119163977.0,1369700.88506,1311474.31452,5785953.0,185918.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,704,8,0.7369876744339999,0.00837485993675,289.0,296.0,290.08888888900003,2.55124752231,6.5088639201,0,0,0,0,0,0,0,0,0.0,293.348314607,289.954545455,296.0,0,0,0,0,0,0,88,25516,1,296,-1,-1,88,0,20942871.25,4631626.84442,23259095.0,13995431.0,5782992.5,2136.66476859,5785953.0,5781109.0,Normal,Benign,enp0s3-tcpdump-friday.pcap_Flow.csv
192.168.3.29-74.125.156.164-51202-443-6,74.125.156.164,443,192.168.3.29,51202,6,18/07/2019 08:39:14 PM,16,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125000.0,16.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,62500.0,62500.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign,enp0s3-public-thursday.pcap_Flow.csv
255.255.255.255-0.0.0.0-67-68-17,0.0.0.0,68,255.255.255.255,67,17,16/07/2019 01:46:08 PM,119217793,87,1,25233.0,296.0,296.0,288.0,290.034482759,2.51714250995,296.0,296.0,296.0,0.0,214.137498754,0.7381448505760001,1370319.45977,1405196.4354100002,7267067.0,37568.0,116983622.0,1360274.67442,1410292.86576,7267067.0,37568.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,696,8,0.72975684091,0.00838800966564,288.0,296.0,290.168539326,2.64246766152,6.98263534219,0,0,0,0,0,0,0,0,0.0,293.465909091,290.034482759,296.0,0,0,0,0,0,0,87,25233,1,296,-1,-1,87,0,21798043.5,17544.165459400007,21822917.0,21782590.0,7255527.25,10607.7212248,7267067.0,7242000.0,BENIGN,BENIGN,enp0s3-public-tuesday.pcap_Flow.csv
192.168.3.29-206.207.50.50-9003-55930-6,206.207.50.50,55930,192.168.3.29,9003,6,17/07/2019 03:58:26 PM,242252,103,105,11184.0,46048.0,125.0,0.0,108.582524272,15.898898884,476.0,0.0,438.552380952,87.8110932356,236249.855522,858.610042435,1170.29951691,859.510589547,4133.0,49.0,241185.0,2364.55882353,990.24909931,4972.0,125.0,242252.0,2329.34615385,923.512940277,4578.0,65.0,0,0,0,0,3296,3376,425.177088321,433.432954114,0.0,476.0,273.837320574,177.648833443,31559.1080236,0,1,0,0,0,0,0,0,1.0,275.153846154,108.582524272,438.552380952,0,0,0,0,0,0,103,11184,105,46048,-1,227,101,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Directory Bruteforce,Establish Foothold,enp0s3-public-wednesday.pcap_Flow.csv
192.168.3.29-206.207.50.50-9003-51810-6,206.207.50.50,51810,192.168.3.29,9003,6,17/07/2019 03:57:20 PM,410482,103,105,11257.0,46115.0,138.0,0.0,109.291262136,16.007737754,477.0,0.0,439.19047619,87.9217413427,139767.395403,506.721366589,1983.00483092,2652.4796468000004,31169.0,47.0,404678.0,3967.43137255,3220.03343415,31169.0,77.0,410482.0,3946.94230769,3222.5595382,31571.0,68.0,0,0,0,0,3296,3376,250.924522878,255.796843711,0.0,477.0,274.507177033,177.65318740799995,31560.6549963,0,1,0,0,0,0,0,0,1.0,275.826923077,109.291262136,439.19047619,0,0,0,0,0,0,103,11257,105,46115,-1,235,101,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Directory Bruteforce,Establish Foothold,enp0s3-public-wednesday.pcap_Flow.csv
0.87.248.248-3.0.0.0-0-0-0,0.87.248.248,0,3.0.0.0,0,0,19/07/2019 01:45:58 PM,60002890,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333317278550999,60002890.0,0.0,60002890.0,60002890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0166658639276,0.0166658639276,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,60002890.0,0.0,60002890.0,60002890.0,Normal,Benign,enp0s3-tcpdump-friday.pcap_Flow.csv
192.168.3.29-8.8.8.8-36792-53-17,192.168.3.29,36792,8.8.8.8,53,17,18/07/2019 03:53:27 PM,14069,1,3,45.0,228.0,45.0,45.0,45.0,0.0,106.0,45.0,76.0,30.5122926048,19404.364205,284.313028645,4689.66666667,8050.91487555,13986.0,12.0,0.0,0.0,0.0,0.0,0.0,14069.0,7034.5,9931.31474177,14057.0,12.0,0,0,0,0,8,24,71.0782571611,213.234771483,45.0,106.0,63.6,27.4554184088,753.8,0,0,0,0,0,0,0,0,3.0,79.5,45.0,76.0,0,0,0,0,0,0,1,45,3,228,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign,enp0s3-public-thursday.pcap_Flow.csv
184.98.36.245-192.168.3.29-48012-9000-6,184.98.36.245,48012,192.168.3.29,9000,6,16/07/2019 07:29:50 PM,14921,2,6,264.0,1298.0,264.0,0.0,132.0,186.676190233,894.0,0.0,216.333333333,369.22928739,104684.672609,536.1570940290001,2131.57142857,4087.98613244,11161.0,21.0,2549.0,2549.0,0.0,2549.0,2549.0,14921.0,2984.2,6056.45009061,13793.0,21.0,0,0,0,0,40,144,134.03927350700002,402.117820521,0.0,894.0,173.55555555599997,308.434397851,95131.7777778,0,1,0,0,0,0,0,0,3.0,195.25,132.0,216.333333333,0,0,0,0,0,0,2,264,6,1298,-1,60,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Vulnerability Scan,Reconnaissance,enp0s3-public-tuesday.pcap_Flow.csv
192.168.3.29-206.207.50.50-9003-52526-6,206.207.50.50,52526,192.168.3.29,9003,6,17/07/2019 03:57:31 PM,322474,103,105,11174.0,46038.0,132.0,0.0,108.485436893,15.8199824482,477.0,0.0,438.457142857,87.7744080202,177415.853681,645.013241378,1557.84541063,2943.69508157,40080.0,51.0,319924.0,3136.50980392,3855.67956729,40080.0,1038.0,322474.0,3100.71153846,3878.1880382,40474.0,51.0,0,0,0,0,3296,3376,319.40559549,325.607645888,0.0,477.0,273.741626794,177.63645957,31554.7117685,0,1,0,0,0,0,0,0,1.0,275.057692308,108.485436893,438.457142857,0,0,0,0,0,0,103,11174,105,46038,-1,235,101,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Directory Bruteforce,Establish Foothold,enp0s3-public-wednesday.pcap_Flow.csv
184.98.36.245-192.168.3.29-13928-9003-6,184.98.36.245,13928,192.168.3.29,9003,6,19/07/2019 06:47:19 PM,85541,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.380601115300003,85541.0,0.0,85541.0,85541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,11.6903005576,11.6903005576,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,64,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign,enp0s3-tcpdump-friday.pcap_Flow.csv
192.168.3.29-8.8.8.8-55580-53-17,192.168.3.29,55580,8.8.8.8,53,17,17/07/2019 04:56:41 PM,14094,1,3,45.0,228.0,45.0,45.0,45.0,0.0,106.0,45.0,76.0,30.5122926048,19369.9446573,283.808712927,4698.0,8024.70130285,13964.0,23.0,0.0,0.0,0.0,0.0,0.0,14094.0,7047.0,9933.43606211,14071.0,23.0,0,0,0,0,8,24,70.95217823189999,212.856534696,45.0,106.0,63.6,27.4554184088,753.8,0,0,0,0,0,0,0,0,3.0,79.5,45.0,76.0,0,0,0,0,0,0,1,45,3,228,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign,enp0s3-public-wednesday.pcap_Flow.csv
192.168.3.29-206.207.50.50-9000-49552-6,206.207.50.50,49552,192.168.3.29,9000,6,16/07/2019 01:50:14 PM,455,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6593.40659341,227.5,135.057395207,323.0,132.0,323.0,323.0,0.0,323.0,323.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,32,4395.6043956,2197.8021978,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,1444,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Network Scan,Reconnaissance,enp0s3-public-tuesday.pcap_Flow.csv
192.168.3.29-72.201.228.135-9000-55568-6,192.168.3.29,9000,72.201.228.135,55568,6,15/07/2019 02:08:13 PM,36866,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.250528942657176,36866.0,0.0,36866.0,36866.0,0.0,0.0,0.0,0.0,0.0,36866.0,36866.0,0.0,36866.0,36866.0,0,0,0,0,0,64,0.0,54.250528942657176,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,229,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign,enp0s3-monday.pcap_Flow.csv
192.168.3.29-8.8.8.8-43378-53-17,192.168.3.29,43378,8.8.8.8,53,17,19/07/2019 08:16:42 PM,14050,1,3,45.0,228.0,45.0,45.0,45.0,0.0,106.0,45.0,76.0,30.5122926048,19430.6049822,284.69750889700003,4683.33333333,7929.90752363,13840.0,100.0,0.0,0.0,0.0,0.0,0.0,14050.0,7025.0,9779.28678381,13940.0,110.0,0,0,0,0,8,24,71.1743772242,213.523131673,45.0,106.0,63.6,27.4554184088,753.8,0,0,0,0,0,0,0,0,3.0,79.5,45.0,76.0,0,0,0,0,0,0,1,45,3,228,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign,enp0s3-tcpdump-friday.pcap_Flow.csv
192.168.3.29-206.207.50.50-9003-57354-6,206.207.50.50,57354,192.168.3.29,9003,6,17/07/2019 03:58:46 PM,273943,103,105,11433.0,46297.0,127.0,0.0,111.0,16.2003388974,474.0,0.0,440.923809524,88.2702030958,210737.270162,759.2820404239999,1323.39613527,1050.09048967,5495.0,48.0,269174.0,2638.96078431,1183.17142972,6392.0,181.0,273943.0,2634.06730769,1184.96082656,6073.0,51.0,0,0,0,0,3296,3376,375.990625787,383.291414637,0.0,474.0,276.220095694,177.772351667,31603.0090173,0,1,0,0,0,0,0,0,1.0,277.548076923,111.0,440.923809524,0,0,0,0,0,0,103,11433,105,46297,-1,227,101,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Directory Bruteforce,Establish Foothold,enp0s3-public-wednesday.pcap_Flow.csv
192.168.3.29-206.207.50.50-47957-5550-6,192.168.3.29,47957,206.207.50.50,5550,6,19/07/2019 03:17:57 PM,545,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3669.72477064,545.0,0.0,545.0,545.0,0.0,0.0,0.0,0.0,0.0,545.0,545.0,0.0,545.0,545.0,0,0,0,0,0,44,0.0,3669.72477064,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign,enp0s3-tcpdump-friday.pcap_Flow.csv
192.168.3.10-239.2.11.71-53569-8662-17,192.168.3.10,53569,239.2.11.71,8662,17,19/07/2019 04:44:08 PM,107063637,29,1,1464.0,52.0,56.0,48.0,50.4827586207,2.48740670543,52.0,52.0,52.0,0.0,14.1598029217,0.280207181828,3691849.55172,6455613.80062,20002159.0,2.0,104530100.0,3733217.85714,6570159.76412,20002159.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,232,8,0.270866942433,0.00934023939426,48.0,56.0,50.5806451613,2.43275144022,5.91827956989,0,0,0,0,0,0,0,0,0.0,52.2666666667,50.4827586207,52.0,0,0,0,0,0,0,29,1464,1,52,-1,-1,29,0,2944804.8,270738.751751,3287050.0,2533537.0,15389930.8333,4439486.93433,20002159.0,7056008.0,BENIGN,BENIGN,enp0s3-tcpdump-pvt-friday.pcap_Flow.csv
