Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,src_nunique_dst_port,src_nunique_dst_ip,src_count,dst_nunique_src_ip,dst_nunique_src_port,ratio_fwd_bwd_pkts,ratio_fwd_bwd_bytes,ratio_duration_per_pkt,src_dst_ip_ratio,src_dst_port_ratio,pkt_len_cv,flow_iat_cv,duration_zscore,pkt_len_mean_zscore,Protocol,Src Port,Dst Port,Src IP,Dst IP,Timestamp,Activity
1049,2,2,74.0,106.0,37.0,37.0,37.0,0.0,53.0,53.0,53.0,0.0,171591.99237368922,3813.155386081983,349.66666666666663,599.5834665276665,1042.0,1.0,1.0,1.0,0.0,1.0,1.0,6.0,6.0,0.0,6.0,6.0,0,0,0,0,16,16,1906.577693040992,1906.577693040992,37.0,53.0,43.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,54.25,37.0,53.0,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,50082,53,59.166.0.5,149.171.126.5,17/02/2015 09:50:38 PM,Normal
5749,16,15,2800.0,1512.0,712.0,0.0,175.0,221.4497685706625,192.0,0.0,100.8,74.74451723800787,750043.4858236215,5392.242129065925,191.63333333333333,276.6725293659404,1161.0,2.0,4858.0,323.8666666666667,443.4615246101106,1481.0,2.0,5253.0,375.21428571428567,502.7351617473586,1548.0,2.0,0,0,0,0,520,488,2783.092711775961,2609.149417289964,0.0,712.0,134.75,168.022847908714,28231.67741935484,1,4,0,24,29,0,0,0,0.0,139.09677419354838,175.0,100.8,0,0,0,0,5792,14480,12,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,51035,51829,59.166.0.9,149.171.126.7,22/01/2015 11:23:43 AM,Normal
156521,42,43,470.0,25648.0,66.0,0.0,11.190476190476192,20.774325260080392,1300.0,0.0,596.4651162790699,627.2347987809444,166865.78797733213,543.0581199966778,1863.3452380952376,4455.608166388365,24732.0,0.0,149447.0,3645.048780487805,5964.479759171036,25033.0,0.0,155987.0,3713.976190476191,6008.206925766947,24971.0,1.0,0,0,0,0,1352,1384,268.3346004689467,274.7235195277311,0.0,1300.0,303.6976744186046,530.4038654319144,281328.2604651163,1,4,0,42,83,0,0,0,1.0,307.2705882352941,11.19047619047619,596.4651162790698,0,0,0,0,5792,14480,12,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1719,53929,59.166.0.8,149.171.126.4,18/02/2015 03:11:00 AM,Normal
330,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9090.90909090909,165.0,229.1025971044414,327.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,32,64,3030.3030303030305,6060.606060606061,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,30408,14480,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6380,46751,59.166.0.0,149.171.126.2,22/01/2015 09:19:32 AM,Normal
1143807,368,743,474.0,1049090.0,237.0,0.0,1.2880434782608703,17.448051927152225,1448.0,0.0,1411.9650067294754,203.4739302300288,917605.8548339012,971.317713565313,1030.4567567567572,2521.2468378075346,20759.0,1.0,1141082.0,3109.2152588555864,4850.2488376237325,22555.0,1.0,1143254.0,1540.773584905661,3041.4131872186776,20993.0,1.0,0,0,0,0,11784,23784,321.73259999283096,649.5851135724821,0.0,1448.0,943.8525179856116,685.1104490988303,469376.3274644009,1,4,0,372,1109,0,0,0,2.0,944.7020702070208,1.2880434782608696,1411.9650067294751,0,0,0,0,5792,7240,2,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,49943,80,59.166.0.5,149.171.126.7,22/01/2015 04:19:10 PM,Normal
351,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8547.008547008547,175.5,245.366053071732,349.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,32,64,2849.002849002849,5698.005698005698,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,15928,30408,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12985,25,59.166.0.0,149.171.126.9,18/02/2015 06:40:28 AM,Normal
10829,59,57,2696.0,4986.0,616.0,0.0,45.69491525423729,119.24175012846632,848.0,0.0,87.47368421052629,199.3160721480868,709391.4488872472,10711.97709853172,94.16521739130437,166.2739195526985,756.0,0.0,10468.0,180.4827586206896,324.3059115386631,1197.0,0.0,10230.0,182.67857142857144,298.61012021715527,1003.0,0.0,0,0,0,0,1896,1832,5448.333179425616,5263.643919106104,0.0,848.0,65.65811965811965,163.58948634084473,26761.52004126142,2,4,0,58,114,0,0,0,0.0,66.22413793103448,45.69491525423729,87.47368421052632,0,0,0,0,5792,24616,26,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,62532,22,59.166.0.8,149.171.126.8,18/02/2015 04:34:54 AM,Normal
322,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9316.770186335403,161.0,224.8599564173221,320.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,32,64,3105.590062111801,6211.180124223602,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,41992,14480,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,21312,19214,59.166.0.4,149.171.126.1,22/01/2015 07:07:01 PM,Normal
1080,2,2,90.0,122.0,45.0,45.0,45.0,0.0,61.0,61.0,61.0,0.0,196296.2962962963,3703.703703703704,360.0,609.6818842642448,1064.0,8.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,8.0,8.0,0,0,0,0,16,16,1851.851851851852,1851.851851851852,45.0,61.0,51.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,64.25,45.0,61.0,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,39610,53,59.166.0.2,149.171.126.8,22/01/2015 07:18:37 PM,Normal
76459,50,51,470.0,34138.0,66.0,0.0,9.4,19.449568485848584,1300.0,0.0,669.3725490196077,621.5944324327339,452634.7454191135,1320.969408441125,764.59,1586.3866005370935,5673.0,1.0,71243.0,1453.938775510204,2134.03444606848,5920.0,1.0,75924.0,1518.4799999999998,2213.504177653568,5983.0,1.0,0,0,0,0,1608,1640,653.9452517035273,667.024156737598,0.0,1300.0,339.29411764705884,549.0828101846778,301491.93244030286,1,4,0,50,99,0,0,0,1.0,342.65346534653463,9.4,669.3725490196078,0,0,0,0,5792,14480,12,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,56088,24465,59.166.0.5,149.171.126.3,18/02/2015 01:11:35 AM,Normal
1124,2,2,90.0,122.0,45.0,45.0,45.0,0.0,61.0,61.0,61.0,0.0,188612.0996441281,3558.7188612099644,374.6666666666666,619.6784112209601,1090.0,2.0,32.0,32.0,0.0,32.0,32.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,16,16,1779.3594306049822,1779.3594306049822,45.0,61.0,51.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,64.25,45.0,61.0,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,44014,53,59.166.0.1,149.171.126.3,22/01/2015 02:56:54 PM,Normal
391166,88,89,486.0,85134.0,66.0,0.0,5.522727272727276,15.76186090355944,1300.0,0.0,956.5617977528096,557.4622481114379,218884.0543401012,452.4933148586533,2222.5340909090924,5100.484888879518,36883.0,1.0,385502.0,4431.057471264365,6862.190074089882,37174.0,1.0,390532.0,4437.863636363637,6854.539677329745,37097.0,1.0,0,0,0,0,2824,2856,224.96842772633613,227.5248871323172,0.0,1300.0,481.0112359550562,618.1039624105448,382052.5083476162,1,4,0,88,175,0,0,0,1.0,483.728813559322,5.5227272727272725,956.561797752809,0,0,0,0,5792,14480,12,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,60379,1709,59.166.0.2,149.171.126.7,22/01/2015 03:37:24 PM,Normal
56302,38,39,470.0,21128.0,66.0,0.0,12.36842105263158,21.523615004105377,1300.0,0.0,541.7435897435898,636.7968658160075,383609.8184789173,1367.6245959290968,740.8157894736839,1807.0818886482984,10633.0,1.0,45348.0,1225.6216216216217,2005.766026447964,6025.0,1.0,55736.0,1466.736842105263,2521.730333485757,10880.0,1.0,0,0,0,0,1224,1256,674.9316187702036,692.6929771588931,0.0,1300.0,276.89743589743586,520.9615383201761,271400.9244089244,1,4,0,38,75,0,0,0,1.0,280.4935064935065,12.36842105263158,541.7435897435897,0,0,0,0,5792,14480,12,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4107,2326,59.166.0.8,149.171.126.4,18/02/2015 06:19:59 AM,Normal
19175,10,11,432.0,1628.0,163.0,0.0,43.2,65.29726895769328,776.0,0.0,148.0,310.6728182509696,107431.5514993481,1095.1760104302475,958.75,3289.59634181844,14867.0,2.0,2946.0,327.33333333333337,460.1763249016621,1260.0,2.0,18048.0,1804.8,4606.968677992069,14867.0,2.0,0,0,0,0,328,360,521.5123859191656,573.6636245110822,0.0,776.0,93.63636363636364,225.7543007984661,50965.004329004325,1,4,0,12,19,0,0,0,1.0,98.0952380952381,43.2,148.0,0,0,0,0,5792,10136,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,57345,5190,59.166.0.4,149.171.126.2,18/02/2015 08:27:33 AM,Normal
310,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9677.41935483871,155.0,213.5462479183373,306.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,32,64,3225.8064516129034,6451.612903225807,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,26064,20272,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7764,21,59.166.0.3,149.171.126.7,18/02/2015 02:32:37 AM,Normal
454311,11,5,8192.0,0.0,1448.0,0.0,744.7272727272729,718.7496213437738,0.0,0.0,0.0,0.0,18031.70075124749,35.21816552978026,30287.4,80787.90490519871,265873.0,2.0,453891.0,45389.1,97011.01935971556,265873.0,2.0,453846.0,113461.5,135129.68103886972,267471.0,2.0,0,0,0,0,360,168,24.21248880172393,11.005676728056333,0.0,1448.0,481.88235294117646,676.3521533152074,457452.2352941177,2,4,0,4,14,0,0,0,0.0,512.0,744.7272727272727,0.0,0,0,0,0,5792,10136,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,52319,50194,59.166.0.1,149.171.126.0,18/02/2015 01:55:55 AM,Normal
1099,2,2,90.0,122.0,45.0,45.0,45.0,0.0,61.0,61.0,61.0,0.0,192902.63876251137,3639.672429481347,366.33333333333337,617.1882478898422,1079.0,9.0,11.0,11.0,0.0,11.0,11.0,9.0,9.0,0.0,9.0,9.0,0,0,0,0,16,16,1819.8362147406733,1819.8362147406733,45.0,61.0,51.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,64.25,45.0,61.0,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,55551,53,59.166.0.0,149.171.126.0,22/01/2015 01:14:00 PM,Normal
43206,64,65,486.0,54842.0,66.0,0.0,7.593750000000004,18.08596645301772,1300.0,0.0,843.7230769230771,613.7606034647259,1280562.8847845206,2985.6964310512426,337.546875,857.666031394202,4832.0,1.0,38049.0,603.952380952381,1129.6612313856986,5070.0,1.0,42680.0,666.875,1253.399042097192,5074.0,1.0,0,0,0,0,2056,2088,1481.2757487386011,1504.4206823126417,0.0,1300.0,425.6,602.688390566826,363233.29612403095,1,4,0,64,127,0,0,0,1.0,428.8992248062016,7.59375,843.723076923077,0,0,0,0,5792,14480,12,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11419,9252,59.166.0.4,149.171.126.1,22/01/2015 11:23:33 AM,Normal
1637,4,4,416.0,192.0,120.0,88.0,104.0,18.475208614068023,72.0,24.0,48.0,27.712812921102035,371411.117898595,4886.988393402566,233.85714285714283,364.29037345293136,981.0,3.0,1242.0,414.0,711.0070323140271,1235.0,3.0,652.0,217.3333333333333,371.23622308892936,646.0,3.0,0,0,0,0,32,32,2443.494196701283,2443.494196701283,24.0,120.0,77.33333333333333,34.87119154832539,1216.0,0,0,0,0,0,0,0,0,1.0,87.0,104.0,48.0,0,0,0,0,0,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,12498,10099,59.166.0.6,149.171.126.6,22/01/2015 03:15:37 PM,Normal
109456,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.68045607367344,27364.0,54100.46217301044,108512.0,3.0,109456.0,54728.0,77392.83720086762,109453.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,60,40,27.408273644204066,18.27218242946937,0.0,0.0,0.0,0.0,0.0,1,0,0,0,5,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,16383,16383,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,80,49158,149.171.126.15,175.45.176.0,18/02/2015 12:25:45 AM,Normal
368,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8152.173913043478,184.0,257.3868683519033,366.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,32,64,2717.391304347826,5434.782608695652,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,10136,10136,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,62472,5190,59.166.0.8,149.171.126.6,22/01/2015 06:49:22 PM,Normal
333,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9009.009009009009,166.5,232.6381310103741,331.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,32,64,3003.003003003003,6006.006006006006,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,65160,34752,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,34035,6881,59.166.0.1,149.171.126.7,22/01/2015 02:04:58 PM,Normal
482427,50,39,34456.0,1188.0,1448.0,0.0,689.1200000000001,717.2517458596915,287.0,0.0,30.461538461538467,65.51570569190027,73884.75354820522,184.4838700984812,5482.125000000001,17781.06389561821,73163.0,1.0,477772.0,9750.448979591834,23370.234450989527,74008.0,1.0,481903.0,12681.657894736842,26329.03991462177,74925.0,1.0,0,0,0,0,1608,1256,103.64262365083216,80.84124644764907,0.0,1448.0,396.0444444444444,627.4172117124766,393652.35755305865,1,4,0,36,87,0,0,0,0.0,400.4943820224719,689.12,30.46153846153846,0,0,0,0,5792,30408,34,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5705,25,59.166.0.0,149.171.126.6,22/01/2015 06:59:26 PM,Normal
1083,2,2,74.0,106.0,37.0,37.0,37.0,0.0,53.0,53.0,53.0,0.0,166204.9861495845,3693.444136657433,361.0,614.885355167937,1071.0,3.0,3.0,3.0,0.0,3.0,3.0,9.0,9.0,0.0,9.0,9.0,0,0,0,0,16,16,1846.722068328717,1846.722068328717,37.0,53.0,43.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,54.25,37.0,53.0,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6696,53,59.166.0.4,149.171.126.9,22/01/2015 03:19:28 PM,Normal
4002,16,15,2912.0,1512.0,768.0,0.0,182.0,239.6352784267514,192.0,0.0,100.8,74.74451723800787,1105447.276361819,7746.126936531733,133.39999999999995,184.303273307134,813.0,2.0,3418.0,227.86666666666667,286.5269537724073,928.0,2.0,3538.0,252.7142857142857,332.5892427538876,1180.0,2.0,0,0,0,0,520,488,3998.0009995002497,3748.125937031484,0.0,768.0,138.24999999999997,180.53379631776207,32592.451612903224,1,4,0,24,29,0,0,0,0.0,142.70967741935485,182.0,100.8,0,0,0,0,5792,14480,12,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19723,64440,59.166.0.1,149.171.126.8,17/02/2015 10:01:48 PM,Normal
35471,50,39,34560.0,1188.0,1448.0,0.0,691.2,718.7972380217908,287.0,0.0,30.461538461538467,65.51570569190027,1007809.1962448196,2509.091934256153,403.0795454545455,791.8350899598636,3876.0,0.0,34447.0,702.9999999999999,1059.5920598670668,3947.0,0.0,34363.0,904.2894736842106,2119.308848427085,10850.0,1.0,0,0,0,0,1608,1256,1409.6022102562656,1099.4897239998872,0.0,1448.0,397.2000000000001,628.935844605166,395560.2966292136,1,4,0,36,87,0,0,0,0.0,401.6629213483146,691.2,30.46153846153846,0,0,0,0,5792,30408,34,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,46179,25,59.166.0.3,149.171.126.7,18/02/2015 01:33:59 AM,Normal
3431082,332,743,474.0,1049090.0,237.0,0.0,1.4277108433734953,18.36695978278276,1448.0,0.0,1411.9650067294754,203.4739302300288,305898.83890854253,313.31224377616155,3194.67597765363,8298.53888649903,66761.0,1.0,3417669.0,10325.28398791541,14319.604593883418,68990.0,1.0,3430519.0,4623.340970350398,9770.569549459706,67000.0,1.0,0,0,0,0,10632,23784,96.76247900807968,216.5497647680819,0.0,1448.0,975.4312267657992,673.990700309026,454263.4641030513,1,4,0,372,1073,0,0,0,2.0,976.3386046511628,1.427710843373494,1411.9650067294751,0,0,0,0,5792,7240,2,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,45880,80,59.166.0.0,149.171.126.6,22/01/2015 07:10:18 PM,Normal
343,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8746.355685131195,171.5,239.7091988222396,341.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,32,64,2915.451895043732,5830.903790087464,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,11584,8688,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,43855,80,59.166.0.4,149.171.126.1,17/02/2015 11:33:12 PM,Normal
4699,4,4,456.0,192.0,114.0,114.0,114.0,0.0,48.0,48.0,48.0,0.0,137901.6812087678,1702.4898914662697,671.2857142857142,890.0615548536917,2159.0,3.0,3664.0,1221.3333333333337,2103.2908342246283,3650.0,3.0,3207.0,1069.0,1835.1078987351125,3188.0,9.0,0,0,0,0,32,32,851.2449457331347,851.2449457331347,48.0,114.0,84.66666666666667,34.785054261852174,1210.0,0,0,0,0,0,0,0,0,1.0,95.25,114.0,48.0,0,0,0,0,0,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,36049,111,59.166.0.4,149.171.126.9,22/01/2015 12:42:45 PM,Normal
9040,32,33,454.0,12860.0,66.0,0.0,14.187500000000002,22.3064253725967,1300.0,0.0,389.6969696969697,571.3540104900203,1472787.610619469,7190.265486725664,141.25,263.6926421495479,1395.0,1.0,7231.0,233.25806451612905,407.7862158649583,1756.0,1.0,8478.0,264.9375,436.8409275328285,1671.0,1.0,0,0,0,0,1032,1064,3539.823008849558,3650.4424778761054,0.0,1300.0,201.72727272727272,443.6531058402255,196828.0783216783,1,4,0,32,63,0,0,0,1.0,204.8307692307692,14.1875,389.6969696969697,0,0,0,0,5792,14480,12,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27320,25387,59.166.0.7,149.171.126.3,22/01/2015 02:03:14 PM,Normal
4640,4,4,456.0,200.0,114.0,114.0,114.0,0.0,52.0,48.0,50.0,2.309401076758502,141379.3103448276,1724.1379310344828,662.8571428571429,898.4954885012739,2184.0,3.0,3718.0,1239.3333333333337,2140.5261814173946,3711.0,3.0,3116.0,1038.6666666666663,1787.765178465375,3103.0,6.0,0,0,0,0,32,32,862.0689655172414,862.0689655172414,48.0,114.0,85.55555555555556,33.76059504478228,1139.7777777777778,0,0,0,0,0,0,0,0,1.0,96.25,114.0,50.0,0,0,0,0,0,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,58514,111,59.166.0.0,149.171.126.6,17/02/2015 09:36:36 PM,Normal
1110422,10,15,948.0,9224.0,241.0,0.0,94.8,122.41532220727564,1448.0,0.0,614.9333333333334,676.0667197280233,9160.481330521188,22.513963159951803,46267.583333333336,204198.2442674417,999583.0,2.0,1108746.0,123194.0,330580.5902851073,999583.0,3.0,1109858.0,79275.57142857142,266733.71207419416,1000827.0,2.0,0,0,0,0,328,488,9.00558526398072,13.508377895971082,0.0,1448.0,391.2307692307692,576.756885191139,332648.5046153846,1,4,0,10,23,0,0,0,1.0,406.88,94.8,614.9333333333333,0,0,0,0,5792,8688,4,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,46263,80,59.166.0.0,149.171.126.2,22/01/2015 10:21:26 AM,Normal
1068,2,2,90.0,122.0,45.0,45.0,45.0,0.0,61.0,61.0,61.0,0.0,198501.87265917604,3745.3183520599255,356.0,588.1640927496339,1035.0,4.0,29.0,29.0,0.0,29.0,29.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,16,16,1872.6591760299627,1872.6591760299627,45.0,61.0,51.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,64.25,45.0,61.0,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,47975,53,59.166.0.9,149.171.126.5,18/02/2015 02:54:17 AM,Normal
3385,6,7,624.0,296.0,312.0,0.0,104.0,161.11610720222853,148.0,0.0,42.285714285714285,72.21660539819146,271787.29689807975,3840.472673559823,282.0833333333333,508.017440347248,1801.0,3.0,918.0,183.6,272.5046788589143,619.0,3.0,2896.0,482.6666666666667,868.6632642552962,2226.0,4.0,0,0,0,0,200,232,1772.5258493353028,2067.94682422452,0.0,312.0,65.71428571428571,117.0269058947416,13695.296703296704,1,4,0,4,11,0,0,0,1.0,70.76923076923077,104.0,42.285714285714285,0,0,0,0,5792,7240,2,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,60058,80,59.166.0.8,149.171.126.6,18/02/2015 04:44:49 AM,Normal
1007444,12,15,948.0,9224.0,241.0,0.0,79.0,116.7156607081734,1448.0,0.0,614.9333333333334,676.0667197280233,10096.839129519854,26.800497099590647,38747.84615384616,195940.21344414065,999421.0,3.0,1005687.0,91426.09090909093,301151.1420756875,999421.0,3.0,1006926.0,71923.28571428571,267320.4959086287,1000698.0,3.0,0,0,0,0,392,488,11.91133204426251,14.889165055328135,0.0,1448.0,363.28571428571433,564.3898611278514,318535.91534391535,1,4,0,10,25,0,0,0,1.0,376.7407407407408,79.0,614.9333333333333,0,0,0,0,5792,8688,4,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,37595,80,59.166.0.8,149.171.126.7,18/02/2015 03:19:45 AM,Normal
800277,120,123,1464.0,9380.0,175.0,0.0,12.2,27.0814519924026,1448.0,0.0,76.260162601626,212.9695520990848,13550.308205783747,303.64486296619793,3306.929752066116,9407.208550074154,116121.0,0.0,787777.0,6619.974789915967,12765.304163930608,116121.0,0.0,799750.0,6555.327868852461,12776.051138811668,117183.0,1.0,0,0,0,0,3848,3944,149.9480804771348,153.69678248906317,0.0,1448.0,44.44262295081968,155.44911962790857,24164.42879309183,1,4,0,118,241,0,0,0,1.0,44.62551440329218,12.2,76.26016260162602,0,0,0,0,5792,47784,58,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18039,143,59.166.0.8,149.171.126.0,18/02/2015 01:07:20 AM,Normal
