id,expiration_id,Src IP,src_mac,src_oui,Src Port,Dst IP,dst_mac,dst_oui,Dst Port,Protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,application_name,application_category_name,application_is_guessed,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type,Activity,Stage,DefenderResponse,Signature,source_file,Timestamp
59539,0,10.1.1.4,fa:16:3e:03:f9:45,fa:16:3e,42250,13.224.42.9,fa:16:3e:11:b8:2f,fa:16:3e,443,6,4,0,0,1625000550156,1625000550504,348,115,172169,1625000550156,1625000550504,348,41,4160,1625000550158,1625000550503,345,74,168009,66,1497.121739130435,2439.5136168515164,12648,66,101.46341463414636,114.06864108092452,583,66,2270.391891891892,2754.346427299441,12648,0,3.0526315789473686,25.879175386345374,274,0,8.700000000000001,43.49193853978824,274,0,4.726027397260274,32.59015711750533,276,2,0,0,0,114,20,0,2,1,0,0,0,40,5,0,1,1,0,0,0,74,15,0,1,TLS,Web,0,firefox.settings.services.mozilla.com,1fd36067223570569bbf156fece40978,f4febc55ea12b31ae17cfb7e614afda8,,,Normal,Benign,Benign,,net1011x_Flow_labeled.csv,2021-06-29 21:02:30.156
16621,0,192.168.0.11,fa:16:3e:e6:67:36,fa:16:3e,37294,142.250.189.10,fa:16:3e:b5:c4:4c,fa:16:3e,443,6,4,0,0,1625070847510,1625071018359,170849,41,6159,1625070847510,1625071018359,170849,23,3053,1625070847524,1625071018359,170835,18,3106,66,150.21951219512198,187.4476609876904,828,66,132.73913043478262,174.31403672455494,727,66,172.55555555555554,205.93808956097985,828,0,4271.225,15185.315486852962,58025,0,7765.863636363636,19997.985906432,58044,0,10049.117647058823,22376.11501378857,58039,2,0,0,0,40,19,0,2,1,0,0,0,22,10,0,1,1,0,0,0,18,9,0,1,TLS.GoogleServices,Web,0,safebrowsing.googleapis.com,039e1cfb8c5894957e4c929fc98db2a3,2b0648ab686ee45e0e7c35fcfb0eea7e,,,Normal,Benign,Benign,,netgw_Flow_labeled.csv,2021-06-30 16:34:07.510
930,0,10.1.1.11,fa:16:3e:2c:fe:de,fa:16:3e,56946,35.232.111.17,fa:16:3e:e5:11:55,fa:16:3e,80,6,4,0,0,1622200089726,1622200089958,232,10,911,1622200089726,1622200089881,155,5,425,1622200089803,1622200089958,155,5,486,66,91.09999999999998,50.88210774809637,214,66,85.0,38.17066936798463,153,66,97.2,65.38501357344816,214,0,25.77777777777778,38.41802239111801,77,0,38.75,44.74650824366076,78,0,38.75,44.74650824366076,78,2,0,0,0,9,2,0,2,1,0,0,0,4,1,0,1,1,0,0,0,5,1,0,1,HTTP.UbuntuONE,Cloud,0,connectivity-check.ubuntu.com,,,,,Normal,Benign,Benign,,net1011x_Flow_labeled.csv,2021-05-28 11:08:09.726
95720,0,192.168.0.11,fa:16:3e:e6:67:36,fa:16:3e,51646,8.8.8.8,fa:16:3e:b5:c4:4c,fa:16:3e,53,17,4,0,0,1623720436524,1623720436538,14,2,248,1623720436524,1623720436524,0,1,100,1623720436538,1623720436538,0,1,148,100,124.0,33.94112549695428,148,100,100.0,0.0,100,148,148.0,0.0,148,14,14.0,0.0,14,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.UbuntuONE,Cloud,0,connectivity-check.ubuntu.com,,,,,Normal,Benign,Benign,,netgw_Flow_labeled.csv,2021-06-15 01:27:16.524
25982,0,10.1.1.4,fa:16:3e:03:f9:45,fa:16:3e,123,23.157.160.168,fa:16:3e:e5:11:55,fa:16:3e,123,17,4,0,0,1622225437213,1622225437284,71,2,180,1622225437213,1622225437213,0,1,90,1622225437284,1622225437284,0,1,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,90,71,71.0,0.0,71,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NTP,System,0,,,,,,Normal,Benign,Benign,,net1011x_Flow_labeled.csv,2021-05-28 18:10:37.213
47808,0,10.1.3.11,fa:16:3e:a9:d0:fc,fa:16:3e,123,50.205.244.25,fa:16:3e:2b:10:fa,fa:16:3e,123,17,4,0,0,1625107805271,1625107805271,0,1,90,1625107805271,1625107805271,0,1,90,0,0,0,0,0,90,90.0,0.0,90,90,90.0,0.0,90,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NTP,System,0,,,,,,Normal,Benign,Benign,,net1013x_Flow_labeled.csv,2021-07-01 02:50:05.271
2704,0,10.1.2.10,fa:16:3e:8c:c5:c2,fa:16:3e,123,38.229.54.9,fa:16:3e:47:8b:b9,fa:16:3e,123,17,4,0,0,1624813992648,1624813992725,77,2,180,1624813992648,1624813992648,0,1,90,1624813992725,1624813992725,0,1,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,90,77,77.0,0.0,77,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NTP,System,0,,,,,,Normal,Benign,Benign,,net1012x_Flow_labeled.csv,2021-06-27 17:13:12.648
77390,0,10.1.1.15,fa:16:3e:ea:d6:90,fa:16:3e,0,8.8.8.8,fa:16:3e:11:b8:2f,fa:16:3e,0,1,4,0,0,1623995186223,1623995186223,0,1,182,1623995186223,1623995186223,0,1,182,0,0,0,0,0,182,182.0,0.0,182,182,182.0,0.0,182,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMP.Google,Network,0,,,,,,Normal,Benign,Benign,,net1011x_Flow_labeled.csv,2021-06-18 05:46:26.223
65145,0,192.168.0.4,fa:16:3e:fe:03:6e,fa:16:3e,49751,239.255.255.250,01:00:5e:7f:ff:fa,01:00:5e,1900,17,4,0,0,1625245300004,1625245303006,3002,4,852,1625245300004,1625245303006,3002,4,852,0,0,0,0,0,213,213.0,0.0,213,213,213.0,0.0,213,0,0.0,0.0,0,1000,1000.6666666666664,0.5773502691896093,1001,1000,1000.6666666666664,0.5773502691896093,1001,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SSDP,System,0,,,,,,Normal,Benign,Benign,,netgw_Flow_labeled.csv,2021-07-02 17:01:40.004
9307,0,192.168.0.11,fa:16:3e:e6:67:36,fa:16:3e,36982,172.217.5.98,fa:16:3e:b5:c4:4c,fa:16:3e,443,17,4,0,0,1623958629259,1623958630074,815,35,15514,1623958629259,1623958630024,765,15,8379,1623958629284,1623958630074,790,20,7135,70,443.2571428571428,550.3223303000622,1399,73,558.6,619.6631342915279,1399,70,356.74999999999994,490.5461912903551,1399,0,23.970588235294123,53.45600586725366,279,0,54.64285714285714,91.80213433320527,329,0,41.578947368421055,76.67703972541345,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUIC.Google,Web,0,googleads4.g.doubleclick.net,b5e0231541c9353c5e527292c1b7f474,,,,Normal,Benign,Benign,,netgw_Flow_labeled.csv,2021-06-17 19:37:09.259
65902,0,192.168.0.11,fa:16:3e:e6:67:36,fa:16:3e,57788,8.8.4.4,fa:16:3e:b5:c4:4c,fa:16:3e,443,17,4,0,0,1623219298119,1623219316399,18280,177,33887,1623219298119,1623219316384,18265,79,11515,1623219298158,1623219316399,18241,98,22372,67,191.45197740112985,241.0913614290789,1392,75,145.759493670886,162.26894541437738,1392,67,228.2857142857141,284.9901065383538,1392,0,103.8636363636363,960.8754006552646,12689,0,234.1666666666665,1439.8364933927842,12703,0,188.0515463917526,1293.2685043712406,12703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUIC.DoH_DoT,Network,0,dns.google,9186382ceb3697c70e43806a188243c2,,Chrome/91.0.4472.77 Windows NT 10.0; Win64; x64,,Normal,Benign,Benign,,netgw_Flow_labeled.csv,2021-06-09 06:14:58.119
5987,0,10.8.10.87,fa:16:3e:b5:c4:4c,fa:16:3e,51986,192.168.0.11,fa:16:3e:e6:67:36,fa:16:3e,8080,6,4,0,0,1624834814908,1624834814910,2,3,170,1624834814908,1624834814910,2,2,112,1624834814910,1624834814910,0,1,58,54,56.66666666666666,2.309401076758502,58,54,56.0,2.8284271247461903,58,58,58.0,0.0,58,0,1.0,1.4142135623730951,2,2,2.0,0.0,2,0,0.0,0.0,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,HTTP_Proxy,Web,1,,,,,,Active Scanning: Vulnerability Scanning,Active Scanning: Vulnerability Scanning,Detected,AA,netgw_Flow_labeled.csv,2021-06-27 23:00:14.908
26044,0,10.1.3.17,fa:16:3e:c7:60:b5,fa:16:3e,58894,142.250.72.142,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625086812366,1625086812880,514,92,102055,1625086812366,1625086812866,500,42,3372,1625086812380,1625086812880,500,50,98683,54,1109.2934782608702,1246.3847371193342,5494,54,80.28571428571426,109.30362404771928,571,54,1973.66,1097.751981393366,5494,0,5.6483516483516505,29.89997161885447,272,0,12.195121951219509,46.37414123851521,285,0,10.204081632653065,40.37840779830887,272,2,0,0,0,91,32,0,2,1,0,0,0,41,3,0,1,1,0,0,0,50,29,0,1,TLS.YouTube,Media,0,www.youtube.com,c199b43d41b470f8f68c5561f8f1ce3e,907bf3ecef1c987c889946b737b43de8,,,Normal,Benign,Benign,,net1013x_Flow_labeled.csv,2021-06-30 21:00:12.366
73991,0,10.1.1.12,fa:16:3e:3d:20:14,fa:16:3e,45457,8.8.8.8,fa:16:3e:e5:11:55,fa:16:3e,53,17,4,0,0,1622504996634,1622504996782,148,2,210,1622504996634,1622504996634,0,1,89,1622504996782,1622504996782,0,1,121,89,105.0,22.62741699796952,121,89,89.0,0.0,89,121,121.0,0.0,121,148,148.0,0.0,148,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.Google,Web,0,bugs.launchpad.net,,,,,Normal,Benign,Benign,,net1011x_Flow_labeled.csv,2021-05-31 23:49:56.634
86784,0,192.168.0.11,fa:16:3e:e6:67:36,fa:16:3e,41263,8.8.4.4,fa:16:3e:b5:c4:4c,fa:16:3e,53,17,4,0,0,1624979596808,1624979596821,13,2,248,1624979596808,1624979596808,0,1,100,1624979596821,1624979596821,0,1,148,100,124.0,33.94112549695428,148,100,100.0,0.0,100,148,148.0,0.0,148,13,13.0,0.0,13,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.UbuntuONE,Cloud,0,connectivity-check.ubuntu.com,,,,,Normal,Benign,Benign,,netgw_Flow_labeled.csv,2021-06-29 15:13:16.808
61043,0,192.168.0.11,fa:16:3e:e6:67:36,fa:16:3e,35918,173.194.166.71,fa:16:3e:b5:c4:4c,fa:16:3e,443,6,4,0,0,1623282869849,1623282995305,125456,264,942116,1623282869849,1623282995305,125456,136,17588,1623282869863,1623282995304,125441,128,924528,66,3568.621212121212,6096.474984776415,34966,66,129.32352941176467,276.81853615822826,1472,66,7222.874999999999,7124.65414438942,34966,0,477.0190114068441,2129.2018008628243,10251,0,929.3037037037036,2909.292139053642,10251,0,987.7244094488188,2991.359850766939,10269,2,0,0,0,263,19,0,2,1,0,0,0,135,9,0,1,1,0,0,0,128,10,0,1,TLS.YouTube,Media,0,r1---sn-a5meknl6.googlevideo.com,1fd36067223570569bbf156fece40978,eb1d94daa7e0344597e756a1fb6e7054,,,Normal,Benign,Benign,,netgw_Flow_labeled.csv,2021-06-09 23:54:29.849
96395,0,192.168.0.11,fa:16:3e:e6:67:36,fa:16:3e,41077,8.8.8.8,fa:16:3e:b5:c4:4c,fa:16:3e,53,17,4,0,0,1625090111874,1625090111892,18,2,248,1625090111874,1625090111874,0,1,85,1625090111892,1625090111892,0,1,163,85,124.0,55.15432893255071,163,85,85.0,0.0,85,163,163.0,0.0,163,18,18.0,0.0,18,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.Google,Web,0,tps11058.doubleverify.com,,,,,Normal,Benign,Benign,,netgw_Flow_labeled.csv,2021-06-30 21:55:11.874
95340,0,192.168.0.11,fa:16:3e:e6:67:36,fa:16:3e,49918,45.84.72.15,fa:16:3e:b5:c4:4c,fa:16:3e,443,6,4,0,0,1624982371237,1624982376871,5634,19,3856,1624982371237,1624982376714,5477,11,1936,1624982371394,1624982376871,5477,8,1920,66,202.94736842105272,280.89726743740533,1107,66,176.0,222.5610028733696,663,66,240.0,359.75269283217324,1107,0,313.0,1171.588665018572,5000,0,547.7,1566.4722609878686,5001,0,782.4285714285713,1861.4444084404684,5000,2,0,0,0,18,8,0,2,1,0,0,0,10,4,0,1,1,0,0,0,8,4,0,1,TLS,Web,0,man7.org,16507d6846153f2dd2cd8653f3526a5b,fcb2d4d0991292272fcb1e464eedfd43,,,Normal,Benign,Benign,,netgw_Flow_labeled.csv,2021-06-29 15:59:31.237
71352,0,192.168.0.11,fa:16:3e:e6:67:36,fa:16:3e,123,204.11.201.12,fa:16:3e:b5:c4:4c,fa:16:3e,123,17,4,0,0,1624953327674,1624953327716,42,2,180,1624953327674,1624953327674,0,1,90,1624953327716,1624953327716,0,1,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,90,42,42.0,0.0,42,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NTP,System,0,,,,,,Normal,Benign,Benign,,netgw_Flow_labeled.csv,2021-06-29 07:55:27.674
55231,0,10.1.1.6,fa:16:3e:d9:a8:74,fa:16:3e,50568,23.56.3.104,fa:16:3e:11:b8:2f,fa:16:3e,443,6,4,0,0,1623100653344,1623100769419,116075,40,5020,1623100653344,1623100769419,116075,21,2419,1623100653368,1623100769419,116051,19,2601,54,125.50000000000004,208.8109192547172,1222,54,115.1904761904762,146.7666920822361,648,66,136.89473684210523,265.0963964583537,1222,0,2976.282051282053,4616.4848096036185,10220,0,5803.75,5061.334137359438,10244,0,6447.277777777777,4927.047544578391,10244,2,0,0,0,38,7,2,1,1,0,0,0,19,4,1,1,1,0,0,0,19,3,1,0,TLS,Web,0,theblaze4.akamaized.net,2a507ae6f0c7f42a8c6b3a121963d62e,96681175a9547081bf3d417f1a572091,,,Normal,Benign,Benign,,net1011x_Flow_labeled.csv,2021-06-07 21:17:33.344
6864,0,10.1.2.21,fa:16:3e:e2:a0:54,fa:16:3e,62913,142.250.68.110,fa:16:3e:47:8b:b9,fa:16:3e,443,6,4,0,0,1624950459132,1624950459293,161,25,9236,1624950459132,1624950459293,161,13,1505,1624950459146,1624950459293,147,12,7731,54,369.4400000000001,1263.0540064990623,6415,54,115.76923076923076,98.43200177970056,377,54,644.25,1819.7972476974664,6415,0,6.708333333333333,9.79564751024288,42,0,13.416666666666668,15.599873736862763,57,0,13.363636363636363,15.461388859172564,42,2,0,0,0,24,13,0,2,1,0,0,0,12,6,0,1,1,0,0,0,12,7,0,1,TLS.Google,Web,0,clients2.google.com,28a2c9bd18a11de089ef85a160da29e4,eca9b8f0f3eae50309eaf901cb822d9b,,,Normal,Benign,Benign,,net1012x_Flow_labeled.csv,2021-06-29 07:07:39.132
41014,0,192.168.0.11,fa:16:3e:e6:67:36,fa:16:3e,63244,34.107.221.82,fa:16:3e:b5:c4:4c,fa:16:3e,80,6,4,0,0,1623085403250,1623085436498,33248,14,1342,1623085403250,1623085436498,33248,8,750,1623085403265,1623085433373,30108,6,592,54,95.85714285714286,94.62627472394688,357,54,93.75,106.44616345498656,357,54,98.66666666666666,86.02945232108982,274,0,2557.538461538461,4323.9396699342105,10009,1,4749.714285714285,5036.006146219632,10024,0,6021.6,5481.896232144494,10033,2,0,0,0,13,2,1,0,1,0,0,0,7,1,1,0,1,0,0,0,6,1,0,0,HTTP,ConnectivityCheck,0,detectportal.firefox.com,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,text/plain,Normal,Benign,Benign,,netgw_Flow_labeled.csv,2021-06-07 17:03:23.250
37160,0,10.1.3.12,fa:16:3e:c8:e6:95,fa:16:3e,35756,72.21.91.29,fa:16:3e:2b:10:fa,fa:16:3e,80,6,4,0,0,1625095224103,1625095339598,115495,34,3430,1625095224103,1625095339598,115495,18,1567,1625095224119,1625095339598,115479,16,1863,66,100.88235294117644,149.22014745474925,865,66,87.05555555555556,87.35490303908146,437,66,116.43749999999996,199.62664109114627,865,0,3499.848484848485,4835.961345231758,10225,0,6793.823529411764,4814.076498084733,10241,1,7698.6,4367.327669345244,10240,2,0,0,0,33,2,0,2,1,0,0,0,17,1,0,1,1,0,0,0,16,1,0,1,HTTP,Web,0,ocsp.digicert.com,,,Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0,application/ocsp-response,Normal,Benign,Benign,,net1013x_Flow_labeled.csv,2021-06-30 23:20:24.103
5557,0,10.1.3.11,fa:16:3e:a9:d0:fc,fa:16:3e,44968,13.224.41.117,fa:16:3e:55:68:a2,fa:16:3e,443,6,4,0,0,1622222833191,1622222910755,77564,133,720973,1622222833191,1622222910755,77564,67,9252,1622222833194,1622222910755,77561,66,711721,66,5420.849624060148,10373.927117579538,57384,66,138.08955223880596,145.9484893921725,583,66,10783.651515151512,12671.151690103512,57384,0,587.6060606060605,2341.742610603081,10237,0,1175.212121212121,3218.217913524151,10240,0,1193.246153846154,3242.157200609116,10240,2,0,0,0,132,49,0,2,1,0,0,0,66,15,0,1,1,0,0,0,66,34,0,1,TLS,Web,0,tracking-protection.cdn.mozilla.net,f6ce47303dce394049af395fc6d0bc20,f4febc55ea12b31ae17cfb7e614afda8,,,Normal,Benign,Benign,,net1013x_Flow_labeled.csv,2021-05-28 17:27:13.191
11605,0,10.1.3.10,fa:16:3e:ef:29:f8,fa:16:3e,35183,8.8.4.4,fa:16:3e:2b:10:fa,fa:16:3e,53,17,4,0,0,1623957131534,1623957131557,23,2,222,1623957131534,1623957131534,0,1,97,1623957131557,1623957131557,0,1,125,97,111.0,19.798989873223327,125,97,97.0,0.0,97,125,125.0,0.0,125,23,23.0,0.0,23,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.Google,Web,0,encrypted-tbn2.gstatic.com,,,,,Normal,Benign,Benign,,net1013x_Flow_labeled.csv,2021-06-17 19:12:11.534
62655,0,192.168.0.11,fa:16:3e:e6:67:36,fa:16:3e,40564,104.19.147.8,fa:16:3e:b5:c4:4c,fa:16:3e,443,6,4,0,0,1623702331942,1623702339475,7533,37,9376,1623702331942,1623702339475,7533,20,2288,1623702331972,1623702339475,7503,17,7088,54,253.4054054054054,527.7634391919809,2874,54,114.4,125.74175708047112,571,54,416.9411764705882,745.2234120205359,2874,0,209.25,1193.7417613777036,7171,0,396.4736842105263,1641.0258772562245,7171,0,468.93750000000006,1797.121196757006,7206,2,0,0,0,36,16,0,2,1,0,0,0,19,8,0,1,1,0,0,0,17,8,0,1,TLS.Cloudflare,Web,0,script.crazyegg.com,1fd36067223570569bbf156fece40978,eb1d94daa7e0344597e756a1fb6e7054,,,Normal,Benign,Benign,,netgw_Flow_labeled.csv,2021-06-14 20:25:31.942
17570,0,192.168.0.11,fa:16:3e:e6:67:36,fa:16:3e,48836,142.250.125.95,fa:16:3e:b5:c4:4c,fa:16:3e,443,6,4,0,0,1623189518711,1623189518793,82,3,202,1623189518711,1623189518793,82,2,128,1623189518793,1623189518793,0,1,74,54,67.33333333333333,11.547005383792513,74,54,64.0,14.142135623730953,74,74,74.0,0.0,74,0,41.0,57.982756057296896,82,82,82.0,0.0,82,0,0.0,0.0,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,TLS.Google,Web,1,,,,,,Normal,Benign,Benign,,netgw_Flow_labeled.csv,2021-06-08 21:58:38.711
23569,0,10.1.1.6,fa:16:3e:d9:a8:74,fa:16:3e,51359,8.8.8.8,fa:16:3e:11:b8:2f,fa:16:3e,53,17,4,0,0,1624296177075,1624296177096,21,2,192,1624296177075,1624296177075,0,1,88,1624296177096,1624296177096,0,1,104,88,96.0,11.31370849898476,104,88,88.0,0.0,88,104,104.0,0.0,104,21,21.0,0.0,21,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.YouTube,Media,0,restrictmoderate.youtube.com,,,,,Normal,Benign,Benign,,net1011x_Flow_labeled.csv,2021-06-21 17:22:57.075
12476,0,10.1.3.8,fa:16:3e:f6:2f:13,fa:16:3e,50059,8.8.8.8,fa:16:3e:55:68:a2,fa:16:3e,53,17,4,0,0,1622231232712,1622231232728,16,2,248,1622231232712,1622231232712,0,1,100,1622231232728,1622231232728,0,1,148,100,124.0,33.94112549695428,148,100,100.0,0.0,100,148,148.0,0.0,148,16,16.0,0.0,16,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.UbuntuONE,Cloud,0,connectivity-check.ubuntu.com,,,,,Normal,Benign,Benign,,net1013x_Flow_labeled.csv,2021-05-28 19:47:12.712
64142,0,192.168.0.11,fa:16:3e:e6:67:36,fa:16:3e,60925,192.229.163.25,fa:16:3e:b5:c4:4c,fa:16:3e,443,6,4,0,0,1623216901839,1623217155007,253168,59,162786,1623216901839,1623217154993,253154,31,5466,1623216901854,1623217155007,253153,28,157320,54,2759.0847457627124,6617.941218797046,40944,54,176.3225806451613,251.4271779391632,842,54,5618.571428571429,8824.630788325627,40944,0,4364.96551724138,12816.67047242731,45013,0,8438.466666666667,16954.155732512867,45027,0,9376.037037037036,17687.959580289644,45027,2,0,0,0,57,18,1,1,1,0,0,0,30,7,0,0,1,0,0,0,27,11,1,1,TLS.Twitter,SocialNetwork,0,platform.twitter.com,cd08e31494f9531f560d64c695473da9,15af977ce25de452b96affa2addb1036,,,Normal,Benign,Benign,,netgw_Flow_labeled.csv,2021-06-09 05:35:01.839
75592,0,192.168.0.11,fa:16:3e:e6:67:36,fa:16:3e,51714,172.217.14.98,fa:16:3e:b5:c4:4c,fa:16:3e,443,6,4,0,0,1625085756224,1625085996388,240164,36,9617,1625085756224,1625085996388,240164,19,2110,1625085756238,1625085996387,240149,17,7507,54,267.1388888888889,795.523876009757,4745,54,111.05263157894736,133.46055334159834,571,54,441.5882352941177,1141.522506284016,4745,0,6861.82857142857,16000.354443658083,45048,0,13342.444444444443,20515.581542479948,45063,0,15009.3125,21220.34221124862,45062,2,0,0,0,35,13,0,2,1,0,0,0,18,6,0,1,1,0,0,0,17,7,0,1,TLS.Google,Web,0,googleads.g.doubleclick.net,cd08e31494f9531f560d64c695473da9,eb1d94daa7e0344597e756a1fb6e7054,,,Normal,Benign,Benign,,netgw_Flow_labeled.csv,2021-06-30 20:42:36.224
4909,0,192.168.0.11,fa:16:3e:e6:67:36,fa:16:3e,48415,8.8.8.8,fa:16:3e:b5:c4:4c,fa:16:3e,53,17,4,0,0,1624867002317,1624867002332,15,2,251,1624867002317,1624867002317,0,1,84,1624867002332,1624867002332,0,1,167,84,125.5,58.68986283848344,167,84,84.0,0.0,84,167,167.0,0.0,167,15,15.0,0.0,15,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.Google,Web,0,idx.liadm.com,,,,,Normal,Benign,Benign,,netgw_Flow_labeled.csv,2021-06-28 07:56:42.317
100330,0,192.168.0.11,fa:16:3e:e6:67:36,fa:16:3e,55576,74.125.170.106,fa:16:3e:b5:c4:4c,fa:16:3e,443,6,4,0,0,1624314084648,1624314199759,115111,70,80070,1624314084648,1624314199759,115111,37,4321,1624314084661,1624314199758,115097,33,75749,66,1143.8571428571438,1930.393924548497,8442,66,116.7837837837838,222.3209810580608,1332,66,2295.4242424242425,2322.1191699380843,8442,0,1668.2753623188407,3760.074455161048,10230,0,3197.527777777777,4745.505768535779,10244,0,3596.7812500000005,4894.260323265934,10244,2,0,0,0,69,7,0,2,1,0,0,0,36,4,0,1,1,0,0,0,33,3,0,1,TLS.YouTube,Media,0,r4---sn-a5meknll.googlevideo.com,1fd36067223570569bbf156fece40978,eb1d94daa7e0344597e756a1fb6e7054,,,Normal,Benign,Benign,,netgw_Flow_labeled.csv,2021-06-21 22:21:24.648
37295,0,192.168.0.11,fa:16:3e:e6:67:36,fa:16:3e,39853,8.8.4.4,fa:16:3e:b5:c4:4c,fa:16:3e,53,17,4,0,0,1625240175217,1625240175230,13,2,271,1625240175217,1625240175217,0,1,93,1625240175230,1625240175230,0,1,178,93,135.5,60.10407640085654,178,93,93.0,0.0,93,178,178.0,0.0,178,13,13.0,0.0,13,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.Google,Web,0,shavar.prod.mozaws.net,,,,,Normal,Benign,Benign,,netgw_Flow_labeled.csv,2021-07-02 15:36:15.217
